"dist","estimator","col","rel_bias"
"norm","missForest","X2",0.047377669216367
"norm","rfcont10","X",0.00423468393304605
"norm","rfcont10","X2",-0.000910249015007025
"norm","micePMM","X",-0.00619039350809658
"norm","micePMM","X2",-0.0125069695072242
"norm","missForest","X",0.00158150765931642
"norm","missForest","X2",-0.0230628269546626
"norm","rfcont10","X",-0.0049627727327608
"norm","rfcont10","X2",-0.0124966092892664
"norm","micePMM","X",-0.0105655911865574
"norm","micePMM","X2",-0.018451354886141
"norm","missForest","X",-0.0269070328272537
"norm","missForest","X2",-0.0625940201942645
"norm","rfcont10","X",0.00590862870108921
"norm","rfcont10","X2",0.00852269727086385
"norm","micePMM","X",-0.0120385097839019
"norm","micePMM","X2",-0.0225329030119206
"norm","missForest","X",-0.0194310848098269
"norm","missForest","X2",-0.0447148814081986
"norm","rfcont10","X",0.000304120999232937
"norm","rfcont10","X2",-0.00976936682124363
"norm","micePMM","X",-0.00742545718540577
"norm","micePMM","X2",-0.0189926688984267
"norm","missForest","X",0.00917042807959345
"norm","missForest","X2",-0.0116918935225562
"norm","rfcont10","X",0.00326349942334181
"norm","rfcont10","X2",-0.0049257058446146
"norm","micePMM","X",-0.0182950058106015
"norm","micePMM","X2",-0.0340879238328692
"norm","missForest","X",0.000786643673148957
"norm","missForest","X2",-0.0146849823336592
"norm","rfcont10","X",0.00302867363477666
"norm","rfcont10","X2",0.00920348524348347
"norm","micePMM","X",-0.012416750140005
"norm","micePMM","X2",-0.016699941944689
"norm","missForest","X",-0.0191361522509838
"norm","missForest","X2",-0.026477975342272
"norm","rfcont10","X",0.0111856321034924
"norm","rfcont10","X2",0.0144885720315129
"norm","micePMM","X",-0.00144481654156059
"norm","micePMM","X2",-0.00214269917101639
"norm","missForest","X",0.026776314114598
"norm","missForest","X2",0.0325435763353188
"norm","rfcont10","X",0.00763657660839545
"norm","rfcont10","X2",0.0128366804335529
"norm","micePMM","X",-0.0081386841544433
"norm","micePMM","X2",-0.015584953671729
"norm","missForest","X",0.00371685581699288
"norm","missForest","X2",-0.0171612328779158
"norm","rfcont10","X",0.00664765083676033
"norm","rfcont10","X2",0.00841112259628218
"norm","micePMM","X",-0.0103848072651187
"norm","micePMM","X2",-0.0234815535500972
"norm","missForest","X",0.000826466608557785
"norm","missForest","X2",-0.0204262243319926
"norm","rfcont10","X",0.00349279759363696
"norm","rfcont10","X2",-0.00114578240926211
"norm","micePMM","X",-0.0202930697207844
"norm","micePMM","X2",-0.0391545470904958
"norm","missForest","X",-0.00343498831837952
"norm","missForest","X2",-0.0377208278893022
"norm","rfcont10","X",-0.00206771705363018
"norm","rfcont10","X2",-0.010891684765124
"norm","micePMM","X",-0.0172221509769955
"norm","micePMM","X2",-0.0330481595206276
"norm","missForest","X",-0.000289584314228097
"norm","missForest","X2",-0.0241670008867484
"norm","rfcont10","X",0.00479813293922526
"norm","rfcont10","X2",0.00446630669195525
"norm","micePMM","X",-0.0192190319080962
"norm","micePMM","X2",-0.0351671414572099
"norm","missForest","X",-1.34077169013924e-05
"norm","missForest","X2",-0.0119311904673947
"norm","rfcont10","X",0.0065415739397634
"norm","rfcont10","X2",0.00115567497470903
"norm","micePMM","X",-0.00615613223412881
"norm","micePMM","X2",-0.0135641213270633
"norm","missForest","X",-0.026025561431594
"norm","missForest","X2",-0.0600537949178959
"norm","rfcont10","X",0.00562615336194483
"norm","rfcont10","X2",0.00871934439916888
"norm","micePMM","X",-0.0118545786163639
"norm","micePMM","X2",-0.0204772744916309
"norm","missForest","X",-0.0378875415823082
"norm","missForest","X2",-0.0563750945111391
"norm","rfcont10","X",0.00575139885999421
"norm","rfcont10","X2",0.00545246810705113
"norm","micePMM","X",-0.00527243086997486
"norm","micePMM","X2",-0.0076748984871603
"norm","missForest","X",-0.00300649213725857
"norm","missForest","X2",-0.0296624460164941
"norm","rfcont10","X",0.000797388585155545
"norm","rfcont10","X2",-0.000996263257535102
"norm","micePMM","X",-0.0116668650960606
"norm","micePMM","X2",-0.0243174961536161
"norm","missForest","X",0.0389147370856608
"norm","missForest","X2",0.0772114746005887
"norm","rfcont10","X",0.00852228694286716
"norm","rfcont10","X2",0.00861696858299954
"norm","micePMM","X",-0.0154077270323066
"norm","micePMM","X2",-0.0313674083674039
"norm","missForest","X",0.00453219276717931
"norm","missForest","X2",-0.00326642006222055
"norm","rfcont10","X",-0.0044343254761412
"norm","rfcont10","X2",-0.0152815606896096
"norm","micePMM","X",-0.0158620789573647
"norm","micePMM","X2",-0.0342693165577463
"norm","missForest","X",0.00954185849331823
"norm","missForest","X2",-0.00726034216501226
"norm","rfcont10","X",0.00436843359237704
"norm","rfcont10","X2",0.00246102402045123
"norm","micePMM","X",-0.00243733948027403
"norm","micePMM","X2",-0.00708742894981973
"norm","missForest","X",0.00267801911160603
"norm","missForest","X2",-0.0272871581100324
"norm","rfcont10","X",0.006001790496591
"norm","rfcont10","X2",0.00504229168466019
"norm","micePMM","X",-0.0102141481124866
"norm","micePMM","X2",-0.0234549938167558
"norm","missForest","X",-0.00704097388762326
"norm","missForest","X2",-0.0264692038950918
"norm","rfcont10","X",0.00495123992903657
"norm","rfcont10","X2",0.00716682554868853
"norm","micePMM","X",-0.00616384682742166
"norm","micePMM","X2",-0.0135314474219269
"norm","missForest","X",0.00726326325372484
"norm","missForest","X2",-0.0202542197636576
"norm","rfcont10","X",0.00749375772714811
"norm","rfcont10","X2",0.0102328617889575
"norm","micePMM","X",-0.00169758635938999
"norm","micePMM","X2",-0.00450177807006646
"norm","missForest","X",-0.0147377726698527
"norm","missForest","X2",-0.0381275118905149
"norm","rfcont10","X",0.00174065478211971
"norm","rfcont10","X2",-0.00153387211701239
"norm","micePMM","X",-0.00828084484578362
"norm","micePMM","X2",-0.0137893619649841
"norm","missForest","X",-4.2435631137816e-05
"norm","missForest","X2",-0.0333692062012448
"norm","rfcont10","X",0.00549717241177516
"norm","rfcont10","X2",0.00658647898397868
"norm","micePMM","X",-0.0142756019001072
"norm","micePMM","X2",-0.028507027295987
"norm","missForest","X",0.0271417084868344
"norm","missForest","X2",0.0514587837061218
"norm","rfcont10","X",0.00839924590195751
"norm","rfcont10","X2",0.0114595282197654
"norm","micePMM","X",-0.0048332295848732
"norm","micePMM","X2",-0.00929427782128012
"norm","missForest","X",-0.0212570549018684
"norm","missForest","X2",-0.0464325102943559
"norm","rfcont10","X",-0.00341999378154223
"norm","rfcont10","X2",-0.00897428650330989
"norm","micePMM","X",-0.0245946314923714
"norm","micePMM","X2",-0.0429394219790362
"norm","missForest","X",-0.00652915682739996
"norm","missForest","X2",-0.0161160499477734
"norm","rfcont10","X",0.0107903417605189
"norm","rfcont10","X2",0.0174238041662405
"norm","micePMM","X",-0.00669994661558937
"norm","micePMM","X2",-0.0135919382180156
"norm","missForest","X",0.0062458235765348
"norm","missForest","X2",-0.0120678843860179
"norm","rfcont10","X",0.0111922429841693
"norm","rfcont10","X2",0.0177091203561361
"norm","micePMM","X",-0.00269380029510602
"norm","micePMM","X2",-0.00441616630874964
"norm","missForest","X",-0.00719833442359996
"norm","missForest","X2",-0.0420758931781453
"norm","rfcont10","X",0.000759049905362241
"norm","rfcont10","X2",-0.00744636209156169
"norm","micePMM","X",-0.0278858843620673
"norm","micePMM","X2",-0.0518629921671091
"norm","missForest","X",-0.00485049979704677
"norm","missForest","X2",-0.029939557215677
"norm","rfcont10","X",-0.000514834711681567
"norm","rfcont10","X2",-0.0086829102203313
"norm","micePMM","X",-0.0134317663115369
"norm","micePMM","X2",-0.0293665336681712
"norm","missForest","X",-0.000552531592974193
"norm","missForest","X2",-0.0215159606651742
"norm","rfcont10","X",0.00763673180222724
"norm","rfcont10","X2",0.00202632769380129
"norm","micePMM","X",-0.00591010943853942
"norm","micePMM","X2",-0.0115995164131878
"norm","missForest","X",-0.0195410816075983
"norm","missForest","X2",-0.0415763317008472
"norm","rfcont10","X",-0.00289057618910837
"norm","rfcont10","X2",-0.0173767311893948
"norm","micePMM","X",-0.0147793752723098
"norm","micePMM","X2",-0.0326462482657464
"norm","missForest","X",-0.000933407229467775
"norm","missForest","X2",-0.0184780574640221
"norm","rfcont10","X",-0.00127050092375691
"norm","rfcont10","X2",-0.00993696905811514
"norm","micePMM","X",-0.0106040574951684
"norm","micePMM","X2",-0.0244250723054737
"norm","missForest","X",0.00582034135133069
"norm","missForest","X2",0.0192122218367945
"norm","rfcont10","X",-0.0016707830642595
"norm","rfcont10","X2",-0.0106875189494238
"norm","micePMM","X",-0.00962667611115864
"norm","micePMM","X2",-0.0232299271379054
"norm","missForest","X",0.0124933102918481
"norm","missForest","X2",-0.00559972140810727
"norm","rfcont10","X",0.00144822163516412
"norm","rfcont10","X2",-0.00724992875539587
"norm","micePMM","X",-0.00695758473619046
"norm","micePMM","X2",-0.0163147515499519
"norm","missForest","X",-0.0159018268546477
"norm","missForest","X2",-0.0341014462006345
"norm","rfcont10","X",0.0038948623328916
"norm","rfcont10","X2",0.00440031375328287
"norm","micePMM","X",-0.0124944604391592
"norm","micePMM","X2",-0.0302903272754665
"norm","missForest","X",-0.0145301739010055
"norm","missForest","X2",-0.0310967539772172
"norm","rfcont10","X",0.00299131344435999
"norm","rfcont10","X2",0.000891646905409438
"norm","micePMM","X",-0.00354428803698181
"norm","micePMM","X2",-0.00437093723636628
"norm","missForest","X",0.0185910829367226
"norm","missForest","X2",0.0321106423551842
"norm","rfcont10","X",0.00299698411408622
"norm","rfcont10","X2",0.00260162810481246
"norm","micePMM","X",-0.00693047440540584
"norm","micePMM","X2",-0.00931377463781458
"norm","missForest","X",-0.0355203382570941
"norm","missForest","X2",-0.0704505360071841
"norm","rfcont10","X",0.00113827027193469
"norm","rfcont10","X2",-0.00246827678703032
"norm","micePMM","X",-0.0145854002970734
"norm","micePMM","X2",-0.026156043640032
"norm","missForest","X",-0.000850357537749868
"norm","missForest","X2",-0.0436556406979994
"norm","rfcont10","X",-0.00465722993643358
"norm","rfcont10","X2",-0.0118006376424846
"norm","micePMM","X",-0.0106988535814866
"norm","micePMM","X2",-0.0238304368914141
"norm","missForest","X",-0.0029089158158484
"norm","missForest","X2",-0.0198422170581498
"norm","rfcont10","X",6.73794536185657e-05
"norm","rfcont10","X2",-0.00783122349139653
"norm","micePMM","X",-0.0194489136103067
"norm","micePMM","X2",-0.0402193072498154
"norm","missForest","X",0.0163664960884862
"norm","missForest","X2",0.0250106481229653
"norm","rfcont10","X",-0.001324470788855
"norm","rfcont10","X2",-0.00641980881616555
"norm","micePMM","X",-0.0121461708127869
"norm","micePMM","X2",-0.0234150411162094
"norm","missForest","X",-0.00659185377269
"norm","missForest","X2",-0.0388044776791387
"norm","rfcont10","X",0.00244220444608922
"norm","rfcont10","X2",-0.0033442949270881
"norm","micePMM","X",-0.0145406561614041
"norm","micePMM","X2",-0.0290899728488399
"norm","missForest","X",-0.00578187480050418
"norm","missForest","X2",-0.0335162971975667
"norm","rfcont10","X",-0.00296513201483073
"norm","rfcont10","X2",-0.0121178744885158
"norm","micePMM","X",-0.0121201313349605
"norm","micePMM","X2",-0.026453976700254
"norm","missForest","X",-0.00540976063792831
"norm","missForest","X2",-0.0215004013860884
"norm","rfcont10","X",0.00359356797369292
"norm","rfcont10","X2",-0.0035755365525435
"norm","micePMM","X",-0.00142047142245882
"norm","micePMM","X2",-0.00522059910279782
"norm","missForest","X",0.0172204258726296
"norm","missForest","X2",0.0272828556516855
"norm","rfcont10","X",0.00451057109001929
"norm","rfcont10","X2",0.00507212982190208
"norm","micePMM","X",-0.00288754593191209
"norm","micePMM","X2",-0.00885676501654808
"norm","missForest","X",0.00200113315317862
"norm","missForest","X2",-0.0226472386918033
"norm","rfcont10","X",-0.000402047067136757
"norm","rfcont10","X2",-0.00857764740542732
"norm","micePMM","X",-0.0190927469889778
"norm","micePMM","X2",-0.0390503556992966
"norm","missForest","X",0.0062488778529155
"norm","missForest","X2",-0.024023872384982
"norm","rfcont10","X",0.00511862787622719
"norm","rfcont10","X2",-0.00116333510337685
"norm","micePMM","X",-0.0154895007113324
"norm","micePMM","X2",-0.0281450194141976
"norm","missForest","X",0.0241146684396591
"norm","missForest","X2",0.0418967228582139
"norm","rfcont10","X",0.000806506652197392
"norm","rfcont10","X2",-0.00608623233638583
"norm","micePMM","X",-0.0153226878836131
"norm","micePMM","X2",-0.0304017630034494
"norm","missForest","X",0.00287056980940514
"norm","missForest","X2",-0.0200434734478259
"norm","rfcont10","X",0.00298096660730329
"norm","rfcont10","X2",0.00142931423584658
"norm","micePMM","X",-0.00539987525107821
"norm","micePMM","X2",-0.00835384875823841
"norm","missForest","X",-0.00530838436962855
"norm","missForest","X2",-0.026569145491839
"norm","rfcont10","X",-0.000886948240052199
"norm","rfcont10","X2",-0.0106649242139029
"norm","micePMM","X",-0.00608206780254872
"norm","micePMM","X2",-0.0154595351672994
"norm","missForest","X",-0.00717783442227082
"norm","missForest","X2",-0.0257816981800442
"norm","rfcont10","X",0.00609615607942793
"norm","rfcont10","X2",0.00823377482102883
"norm","micePMM","X",-0.0164027020574822
"norm","micePMM","X2",-0.0278258862045589
"norm","missForest","X",0.00131264950637866
"norm","missForest","X2",-0.0224417816004079
"norm","rfcont10","X",0.000491048739117872
"norm","rfcont10","X2",-0.00205578498272918
"norm","micePMM","X",-0.0098078234813278
"norm","micePMM","X2",-0.0172917112339309
"norm","missForest","X",0.0107029315336489
"norm","missForest","X2",0.0323692450963291
"norm","rfcont10","X",-0.00189854608211337
"norm","rfcont10","X2",-0.00683365278979531
"norm","micePMM","X",-0.0150380721512654
"norm","micePMM","X2",-0.0282458629440191
"norm","missForest","X",-0.039991462070039
"norm","missForest","X2",-0.0885791271087724
"norm","rfcont10","X",0.000771857734047199
"norm","rfcont10","X2",-0.00518287278048712
"norm","micePMM","X",-0.0225282019373276
"norm","micePMM","X2",-0.0407075889399687
"norm","missForest","X",0.000128309804248383
"norm","missForest","X2",-0.0234196250406482
"norm","rfcont10","X",-0.0068587283328051
"norm","rfcont10","X2",-0.022362908990654
"norm","micePMM","X",-0.0180657849768088
"norm","micePMM","X2",-0.039438153879308
"norm","missForest","X",-0.00245088249206993
"norm","missForest","X2",-0.0250889992504544
"norm","rfcont10","X",-0.000937205231209104
"norm","rfcont10","X2",-0.00952233058395824
"norm","micePMM","X",-0.0162172849696164
"norm","micePMM","X2",-0.0249813379364133
"norm","missForest","X",0.0396906500528089
"norm","missForest","X2",0.0692232189439441
"norm","rfcont10","X",0.00490237089437251
"norm","rfcont10","X2",0.00139730792276338
"norm","micePMM","X",-0.0193550533336928
"norm","micePMM","X2",-0.0326127123477787
"norm","missForest","X",-0.0318481464850447
"norm","missForest","X2",-0.0690896885677462
"norm","rfcont10","X",0.00319256008965341
"norm","rfcont10","X2",-0.00553018252907678
"norm","micePMM","X",-0.0149105301671841
"norm","micePMM","X2",-0.0299765877165555
"norm","missForest","X",-0.00537735246634641
"norm","missForest","X2",-0.0410313233164833
"norm","rfcont10","X",0.00224654067914454
"norm","rfcont10","X2",-0.00560463356213892
"norm","micePMM","X",-0.014192687741632
"norm","micePMM","X2",-0.0279876771426167
"norm","missForest","X",0.00977974468097442
"norm","missForest","X2",-0.0185552599400067
"norm","rfcont10","X",0.0111716976334626
"norm","rfcont10","X2",0.00818560979833194
"norm","micePMM","X",-0.00135495975214472
"norm","micePMM","X2",-0.00512809340263509
"norm","missForest","X",-0.0153082488318808
"norm","missForest","X2",-0.0565474668393641
"norm","rfcont10","X",0.00533927331284945
"norm","rfcont10","X2",-0.00271107428280415
"norm","micePMM","X",-0.015163452143624
"norm","micePMM","X2",-0.031407935333797
"norm","missForest","X",-0.0240545710079749
"norm","missForest","X2",-0.0435474506742825
"norm","rfcont10","X",-0.000172672702910992
"norm","rfcont10","X2",-0.00654807398537172
"norm","micePMM","X",-0.0189921660011396
"norm","micePMM","X2",-0.0362362680562048
"norm","missForest","X",-0.0124568163140939
"norm","missForest","X2",-0.0317054751552137
"norm","rfcont10","X",-0.00540670112873809
"norm","rfcont10","X2",-0.0128995971511462
"norm","micePMM","X",-0.0108808392580516
"norm","micePMM","X2",-0.0197807923814235
"norm","missForest","X",0.0130175692247831
"norm","missForest","X2",-0.0304211334500305
"norm","rfcont10","X",0.0135284563702953
"norm","rfcont10","X2",0.0231310539681029
"norm","micePMM","X",-0.00273649975096524
"norm","micePMM","X2",-0.000999658926864266
"norm","missForest","X",0.00330423295837701
"norm","missForest","X2",-0.0149697267262995
"norm","rfcont10","X",0.00645258556128181
"norm","rfcont10","X2",0.000124316356630017
"norm","micePMM","X",-0.0118352845308592
"norm","micePMM","X2",-0.0252062606891087
"norm","missForest","X",-0.0142082063904816
"norm","missForest","X2",-0.0493623567636822
"norm","rfcont10","X",0.00337800781403197
"norm","rfcont10","X2",-0.00363213197454748
"norm","micePMM","X",-0.00219402564036408
"norm","micePMM","X2",-0.00111637827823186
"norm","missForest","X",-0.00598359257547398
"norm","missForest","X2",-0.0500690772385962
"norm","rfcont10","X",0.00443206890230896
"norm","rfcont10","X2",-0.000449159721304104
"norm","micePMM","X",-0.0234429020200865
"norm","micePMM","X2",-0.0427194055120438
"norm","missForest","X",-0.00200347273040202
"norm","missForest","X2",-0.0407044521403044
"norm","rfcont10","X",0.00726517968820617
"norm","rfcont10","X2",0.0115782059745191
"norm","micePMM","X",-0.0107439181103433
"norm","micePMM","X2",-0.0212061567610391
"norm","missForest","X",-0.0059777234905255
"norm","missForest","X2",-0.0249904013880721
"norm","rfcont10","X",0.00149339625271461
"norm","rfcont10","X2",-0.00420678726998924
"norm","micePMM","X",-0.00928119231556457
"norm","micePMM","X2",-0.0211477117074158
"norm","missForest","X",-0.0175306640140126
"norm","missForest","X2",-0.0324477288987239
"norm","rfcont10","X",-0.00242716670926946
"norm","rfcont10","X2",-0.00879278316355048
"norm","micePMM","X",-0.0184336511581685
"norm","micePMM","X2",-0.034903588616222
"norm","missForest","X",-0.00179970572401844
"norm","missForest","X2",-0.0311166522382946
"norm","rfcont10","X",0.000627793169277302
"norm","rfcont10","X2",-0.00448704055398574
"norm","micePMM","X",-0.0169865312435432
"norm","micePMM","X2",-0.0322101404522311
"norm","missForest","X",0.0127200863346639
"norm","missForest","X2",0.0168691252549169
"norm","rfcont10","X",-0.000232905559712226
"norm","rfcont10","X2",-0.0157956489994684
"norm","micePMM","X",-0.0135848611161006
"norm","micePMM","X2",-0.0284890597089292
"norm","missForest","X",0.00687074393444753
"norm","missForest","X2",-0.00152260135662752
"norm","rfcont10","X",0.00659780950766908
"norm","rfcont10","X2",0.00904137184510478
"norm","micePMM","X",-0.0106685209361822
"norm","micePMM","X2",-0.020102666769478
"unif","missForest","X",0.0500646427113554
"unif","missForest","X2",0.0671774079710978
"unif","rfcont10","X",0.0286227887501025
"unif","rfcont10","X2",0.0158504039106822
"unif","micePMM","X",-0.0244952719857963
"unif","micePMM","X2",-0.0398174416628904
"unif","missForest","X",0.0190551653480493
"unif","missForest","X2",-0.0448776382951215
"unif","rfcont10","X",0.0430412021726214
"unif","rfcont10","X2",0.0443598555157696
"unif","micePMM","X",-0.00636242563686795
"unif","micePMM","X2",-0.0219824087650905
"unif","missForest","X",-0.0598908328006539
"unif","missForest","X2",-0.16021070347413
"unif","rfcont10","X",-0.00788344074510161
"unif","rfcont10","X2",-0.0471296450358639
"unif","micePMM","X",-0.090401994912548
"unif","micePMM","X2",-0.134150445743847
"unif","missForest","X",0.0439723014399458
"unif","missForest","X2",0.0400612286871356
"unif","rfcont10","X",0.0195135069771299
"unif","rfcont10","X2",0.00463099377757437
"unif","micePMM","X",-0.0265614158680459
"unif","micePMM","X2",-0.0624499052591631
"unif","missForest","X",0.0121250990854891
"unif","missForest","X2",-0.11199919570065
"unif","rfcont10","X",0.0301885720055297
"unif","rfcont10","X2",0.0184960742908522
"unif","micePMM","X",-0.0217398375751151
"unif","micePMM","X2",-0.0476136939209788
"unif","missForest","X",0.0399342891454595
"unif","missForest","X2",0.0442952870982896
"unif","rfcont10","X",0.0229641571132411
"unif","rfcont10","X2",0.00437522283825764
"unif","micePMM","X",-0.0181235154236079
"unif","micePMM","X2",-0.0398527436181101
"unif","missForest","X",-0.0202009195023068
"unif","missForest","X2",-0.0962957024936967
"unif","rfcont10","X",-0.000951394221908486
"unif","rfcont10","X2",-0.0312200397315671
"unif","micePMM","X",-0.0510790194968095
"unif","micePMM","X2",-0.0934576242423972
"unif","missForest","X",-0.020818306369254
"unif","missForest","X2",-0.0946686954750272
"unif","rfcont10","X",0.0121134521169606
"unif","rfcont10","X2",-0.00960559706607611
"unif","micePMM","X",-0.0292879259847548
"unif","micePMM","X2",-0.0680767439980903
"unif","missForest","X",0.0343095056230727
"unif","missForest","X2",0.0465095857952942
"unif","rfcont10","X",0.0110529416210674
"unif","rfcont10","X2",-0.00782920039582757
"unif","micePMM","X",-0.0369291312761238
"unif","micePMM","X2",-0.0711553102225249
"unif","missForest","X",-0.0361864354669751
"unif","missForest","X2",-0.103361574199205
"unif","rfcont10","X",0.0257188857094606
"unif","rfcont10","X2",0.0190883505362525
"unif","micePMM","X",-0.0236807527233371
"unif","micePMM","X2",-0.0466101731678393
"unif","missForest","X",-0.00484973159232582
